Student ID,Age,Math Score,Science Score,English Score,Hours Studied,Pass Fail
2856,23,64,71,80,10,1
2857,21,66,72,72,8,0
2858,23,61,87,79,7,1
2859,21,76,100,96,9,1
2860,19,48,51,77,3,0
2861,21,93,87,64,6,1
2862,22,63,69,57,5,1
2863,22,59,60,78,5,1
2864,22,79,74,72,10,1
2865,24,51,54,58,8,1
2866,24,75,55,83,1,0
2867,18,86,49,79,1,0
2868,24,61,76,71,3,1
2869,19,95,73,93,2,0
2870,23,74,60,82,2,0
2871,23,74,88,62,2,0
2872,18,85,62,83,4,0
2873,24,89,85,74,1,0
2874,21,68,71,90,10,1
2875,18,76,61,81,9,1
2876,21,85,68,76,5,0
2877,21,47,54,76,5,0
2878,20,39,72,60,9,1
2879,23,64,70,66,5,1
2880,22,38,76,74,8,1
2881,24,60,80,58,1,0
2882,21,69,71,76,1,1
2883,20,60,52,64,4,0
2884,23,62,81,68,8,1
2885,22,49,70,79,3,0
2886,21,76,47,66,1,0
2887,21,49,73,76,9,1
2888,18,33,74,73,9,1
2889,18,61,65,61,9,1
2890,23,78,67,80,9,1
2891,22,66,62,81,2,0
2892,21,47,74,81,4,0
2893,23,66,71,91,2,0
2894,23,71,59,67,7,1
2895,19,66,89,52,3,1
2896,24,61,62,65,9,1
2897,18,72,37,81,7,1
2898,22,38,64,71,8,1
2899,21,51,82,57,9,0
2900,23,45,67,55,8,0
2901,21,85,50,86,7,0
2902,19,75,57,78,9,1
2903,22,67,57,67,1,0
2904,23,43,63,90,4,0
2905,21,76,66,98,4,0
2906,18,85,75,82,5,1
2907,24,73,71,79,8,1
2908,19,64,72,77,10,1
2909,22,74,91,80,1,1
2910,19,69,80,91,6,1
2911,18,78,79,62,9,1
2912,22,78,48,68,10,1
2913,19,61,60,71,8,1
2914,20,55,50,77,2,0
2915,18,59,60,87,7,1
2916,18,73,79,76,5,0
2917,18,59,65,78,2,0
2918,20,53,82,78,1,1
2919,20,64,78,72,2,0
2920,21,81,70,67,10,0
2921,23,67,83,72,6,0
2922,24,60,86,65,8,1
2923,19,69,75,65,3,0
2924,21,66,72,75,5,0
2925,19,35,77,67,2,1
2926,24,75,53,90,8,0
2927,23,71,68,73,4,0
2928,20,65,69,85,10,1
2929,23,80,65,59,6,1
2930,20,83,60,59,3,1
2931,24,76,81,70,8,1
2932,23,52,72,81,8,1
2933,21,52,73,67,3,0
2934,22,81,87,70,9,1
2935,21,36,67,81,10,1
2936,19,62,65,68,5,1
2937,21,71,86,64,10,1
2938,24,38,52,79,9,1
2939,18,68,70,58,7,1
2940,19,79,61,68,10,0
2941,23,42,73,73,3,0
2942,19,89,76,77,6,0
2943,22,49,77,80,10,1
2944,20,73,82,81,2,0
2945,23,63,66,68,6,1
2946,19,66,67,81,5,1
2947,23,45,76,77,3,0
2948,23,83,80,79,7,1
2949,23,69,54,65,4,0
2950,20,89,73,78,6,1
2951,24,46,65,70,9,0
2952,21,62,71,72,6,1
2953,23,68,65,73,4,1
2954,18,65,61,93,10,1
2955,24,75,57,62,2,0
2956,22,62,68,83,9,1
2957,20,96,74,86,4,0
2958,19,65,62,80,4,1
2959,20,21,84,66,2,0
2960,19,66,99,88,5,0
2961,20,83,74,68,6,0
2962,19,51,69,78,10,1
2963,23,50,59,73,6,1
2964,21,52,74,68,3,1
2965,19,48,87,77,9,1
2966,19,57,93,90,7,1
2967,18,78,86,74,3,0
2968,19,87,80,91,4,0
2969,18,28,74,70,7,0
2970,22,59,57,72,8,1
2971,23,69,68,59,6,1
2972,18,68,67,66,4,0
2973,21,93,68,69,2,0
2974,24,34,61,68,10,1
2975,23,26,79,62,8,1
2976,18,95,66,64,1,0
2977,23,76,65,69,9,0
2978,23,56,61,83,8,1
2979,23,67,72,57,3,0
2980,22,68,87,51,10,1
2981,21,56,69,54,4,0
2982,20,67,73,63,10,1
2983,20,70,93,78,4,0
2984,18,95,84,68,2,1
2985,23,79,77,68,10,0
2986,18,91,76,68,5,1
2987,22,44,62,53,3,1
2988,22,59,61,80,1,1
2989,19,68,71,85,2,1
2990,22,36,72,68,7,0
2991,19,82,59,72,1,0
2992,21,74,78,73,2,0
2993,18,59,66,61,10,1
2994,24,62,83,67,7,1
2995,21,83,69,89,1,1
2996,22,53,68,71,7,1
2997,21,84,58,74,8,1
2998,21,61,60,65,2,0
2999,21,76,85,67,4,0
3000,22,66,73,78,7,1
3001,24,98,74,63,1,1
3002,23,51,89,88,6,0
3003,21,56,54,55,5,1
3004,19,42,78,65,6,1
3005,22,48,50,57,8,1
3006,21,75,64,85,1,0
3007,24,89,56,71,3,0
3008,23,77,80,69,9,0
3009,22,64,47,75,8,1
3010,20,51,67,85,4,0
3011,23,78,56,74,10,1
3012,19,50,59,83,9,1
3013,21,44,61,69,7,1
3014,24,60,85,62,2,1
3015,20,34,65,74,1,0
3016,24,44,90,65,1,1
3017,20,93,93,78,3,0
3018,22,41,95,67,10,0
3019,20,47,69,71,2,0
3020,19,66,72,49,4,0
3021,19,66,74,70,8,1
3022,18,61,65,69,5,0
3023,19,34,75,83,5,0
3024,23,77,58,80,6,0
3025,20,58,47,72,5,0
3026,19,83,78,55,5,1
3027,22,55,65,67,7,1
3028,24,79,58,83,6,1
3029,24,84,59,70,10,1
3030,18,57,88,61,2,0
3031,24,78,75,83,1,0
3032,20,45,51,55,1,0
3033,18,68,55,70,4,1
3034,20,83,66,77,2,0
3035,22,72,75,73,6,0
3036,18,100,60,59,9,1
3037,21,73,67,62,10,1
3038,23,59,71,65,10,1
3039,23,100,71,79,8,1
3040,20,89,41,73,4,1
3041,24,40,72,68,2,1
3042,21,53,49,76,1,0
3043,18,49,66,64,7,1
3044,21,74,63,79,10,1
3045,21,73,57,76,3,1
3046,24,73,80,69,6,1
3047,18,40,56,70,5,0
3048,22,55,63,68,5,1
3049,24,62,80,81,2,0
3050,21,37,63,74,9,1
3051,21,51,60,69,4,0
3052,22,85,66,62,10,0
3053,21,41,76,77,1,0
3054,21,86,87,77,2,0
3055,21,81,58,66,9,1
3056,23,60,59,67,7,0
3057,24,55,66,70,10,1
3058,19,77,72,60,2,0
3059,24,53,60,72,7,1
3060,22,53,78,55,4,0
3061,21,64,58,59,10,1
3062,24,33,47,66,2,0
3063,23,43,76,65,4,0
3064,22,60,77,76,5,1
3065,20,72,82,74,4,0
3066,24,52,46,85,3,0
3067,20,62,62,72,6,1
3068,21,40,66,74,1,0
3069,23,78,91,60,8,1
3070,23,68,68,60,5,0
3071,24,69,53,72,8,0
3072,22,72,73,72,10,1
3073,22,66,85,74,4,0
3074,23,57,83,84,4,0
3075,22,81,76,60,5,0
3076,23,67,73,88,5,0
3077,24,62,42,57,6,1
3078,19,64,70,75,5,0
3079,23,64,72,59,5,1
3080,20,62,68,79,8,1
3081,22,71,78,57,6,1
3082,23,50,67,44,2,0
3083,23,52,65,73,4,1
3084,24,73,82,70,4,0
3085,22,62,65,83,5,1
3086,19,79,70,72,6,1
3087,24,71,80,64,5,1
3088,19,56,57,66,6,1
3089,24,73,56,100,8,1
3090,22,82,86,63,4,1
3091,18,71,62,77,3,0
3092,22,74,78,76,9,1
3093,22,62,48,77,3,1
3094,19,79,39,76,8,1
3095,19,56,74,69,10,1
3096,22,70,68,54,5,0
3097,22,100,74,73,9,1
3098,22,73,92,71,3,1
3099,19,58,55,73,10,1
3100,22,58,70,77,10,1
3101,22,63,87,67,8,0
3102,21,77,56,65,7,0
3103,18,67,62,81,7,1
3104,20,55,48,68,10,1
3105,18,55,96,67,9,1
3106,21,67,43,66,8,0
3107,20,65,79,77,3,0
3108,24,71,54,69,6,0
3109,22,78,57,94,6,0
3110,21,100,82,72,5,0
3111,24,43,61,59,3,0
3112,22,75,77,67,9,1
3113,19,66,86,78,7,1
3114,23,37,72,65,4,0
3115,21,83,80,71,6,1
3116,19,71,70,81,5,0
3117,21,76,71,83,1,1
3118,21,39,62,66,2,0
3119,19,61,93,69,1,0
3120,20,48,78,72,9,0
3121,18,97,76,85,9,1
3122,22,82,79,61,5,0
3123,21,54,61,75,8,1
3124,22,41,81,72,10,0
3125,23,67,88,63,4,0
3126,19,81,53,84,1,0
3127,22,38,76,81,4,1
3128,19,51,70,87,7,1
3129,22,48,63,83,2,0
3130,18,78,56,72,2,0
3131,18,59,82,78,6,1
3132,18,60,72,75,9,1
3133,18,67,67,62,3,0
3134,18,51,76,58,7,0
3135,18,43,68,75,10,0
3136,19,85,61,72,9,1
3137,21,86,71,68,9,1
3138,22,67,69,71,4,1
3139,18,68,48,89,2,0
3140,19,83,62,50,1,0
3141,19,67,54,78,6,1
3142,19,58,50,80,5,0
3143,21,65,75,81,6,1
3144,22,85,61,58,7,1
3145,21,65,82,69,9,1
3146,20,54,48,68,10,1
3147,24,67,66,74,10,1
3148,19,74,62,60,6,1
3149,20,73,51,75,6,1
3150,23,73,70,63,3,0
3151,18,52,52,69,8,1
3152,24,76,72,85,9,1
3153,18,65,78,80,1,0
3154,21,54,73,73,6,1
3155,24,76,74,58,7,1
3156,22,58,82,75,8,1
3157,20,41,69,75,10,1
3158,22,49,60,51,8,0
3159,21,62,62,75,7,0
3160,18,73,62,61,8,1
3161,24,52,57,57,9,1
3162,22,61,79,60,10,1
3163,22,46,76,50,7,1
3164,18,79,50,67,3,1
3165,24,90,60,61,9,1
3166,20,89,56,83,1,0
3167,18,79,73,68,8,1
3168,22,77,82,64,6,1
3169,20,33,75,56,3,0
3170,20,67,61,67,9,1
3171,18,57,66,85,6,1
3172,22,78,53,87,7,0
3173,21,26,54,68,2,0
3174,22,67,80,71,1,1
3175,19,61,87,79,1,1
3176,24,81,61,61,3,1
3177,23,88,70,75,3,0
3178,21,51,78,95,8,1
3179,20,51,50,79,7,1
3180,21,68,57,79,10,0
3181,24,91,93,85,8,0
3182,20,65,58,81,1,0
3183,24,45,65,69,4,0
3184,20,55,62,60,8,1
3185,21,68,46,70,10,1
3186,20,68,70,62,2,1
3187,20,54,69,69,7,0
3188,19,55,72,63,8,1
3189,22,50,68,68,9,1
3190,22,82,64,57,7,1
3191,23,52,63,65,9,1
3192,23,58,63,76,2,1
3193,19,57,58,78,1,1
3194,23,40,59,76,1,0
3195,24,52,58,68,4,0
3196,21,83,76,73,1,0
3197,18,46,73,91,7,0
3198,24,50,70,64,8,1
3199,18,45,93,88,3,0
3200,18,63,58,57,1,0
3201,19,93,83,54,3,1
3202,24,63,66,70,2,0
3203,19,66,71,71,6,1
3204,20,53,78,60,7,1
3205,18,64,64,68,9,1
3206,21,83,57,76,5,1
3207,23,67,59,62,4,1
3208,21,96,44,82,1,0
3209,23,83,77,83,6,1
3210,18,63,76,84,8,1
3211,18,63,89,62,4,1
3212,18,89,74,64,1,0
3213,19,67,77,70,5,1
3214,24,86,69,69,10,1
3215,23,95,75,68,5,0
3216,24,61,83,79,2,0
3217,19,70,72,78,6,1
3218,19,79,63,63,10,1
3219,22,76,67,60,9,1
3220,21,76,79,59,6,1
3221,21,44,64,63,8,0
3222,20,52,80,80,10,1
3223,19,57,92,73,3,0
3224,23,83,80,81,10,1
3225,22,46,78,54,2,1
3226,22,87,74,74,4,0
3227,24,76,60,74,9,1
3228,21,82,59,84,9,1
3229,19,51,59,67,3,1
3230,20,66,76,67,1,0
3231,19,69,65,87,1,1
3232,24,68,69,70,4,0
3233,18,69,75,73,4,0
3234,19,60,59,76,10,1
3235,24,67,63,55,6,1
3236,18,80,73,72,5,0
3237,18,47,66,59,6,1
3238,20,88,67,71,10,1
3239,23,79,57,69,7,1
3240,21,50,67,66,7,1
3241,19,70,89,78,10,1
3242,18,78,64,72,10,1
3243,19,46,56,61,9,1
3244,23,65,81,61,6,1
3245,21,63,76,80,8,1
3246,23,55,72,71,2,1
3247,21,66,54,57,8,1
3248,22,55,55,67,9,1
3249,21,85,51,70,4,0
3250,20,55,75,59,5,0
3251,23,76,82,65,5,0
3252,18,40,75,81,2,1
3253,22,62,93,96,5,1
3254,20,65,64,75,9,1
3255,19,62,66,58,4,0
3256,23,59,71,69,10,1
3257,24,54,67,73,3,0
3258,24,76,75,79,7,0
3259,18,79,62,80,8,0
3260,21,63,53,85,10,1
3261,18,48,48,71,6,1
3262,24,91,75,72,6,1
3263,19,51,63,53,5,0
3264,22,43,55,61,6,0
3265,22,34,62,58,9,1
3266,23,66,93,63,2,0
3267,22,61,56,60,10,0
3268,23,80,78,61,3,0
3269,23,74,75,82,1,0
3270,23,69,86,52,4,0
3271,24,60,68,70,2,0
3272,24,81,51,80,6,1
3273,21,93,81,68,1,0
3274,20,80,67,85,8,1
3275,23,58,85,66,10,1
3276,23,76,79,89,6,1
3277,20,58,81,56,9,0
3278,18,48,98,85,6,1
3279,23,51,73,63,10,0
3280,21,59,87,86,7,1
3281,22,66,65,67,5,0
3282,22,95,76,83,8,1
3283,19,51,63,84,8,1
3284,19,84,75,66,10,0
3285,22,60,74,82,9,1
3286,22,34,45,71,6,1
3287,24,57,62,57,1,0
3288,21,82,72,77,9,1
3289,20,70,42,61,3,1
3290,19,71,68,65,9,0
3291,24,84,82,63,7,1
3292,24,49,85,75,3,0
3293,20,49,60,62,9,1
3294,24,31,86,59,7,1
3295,21,78,84,61,7,1
3296,22,73,44,64,7,1
3297,23,75,71,76,2,1
3298,20,47,72,81,4,0
3299,22,40,88,80,10,1
3300,22,45,73,71,8,1
3301,18,51,86,71,2,1
3302,20,88,60,70,4,0
3303,24,80,50,76,10,1
3304,23,58,62,83,8,1
3305,20,69,88,70,3,0
3306,24,54,81,77,6,1
3307,22,70,97,59,2,1
3308,23,47,52,80,8,1
3309,24,76,82,74,8,1
3310,21,52,79,61,1,1
3311,24,77,66,82,3,0
3312,18,58,79,59,2,1
3313,22,53,71,49,7,1
3314,24,89,75,80,7,1
3315,19,67,78,75,4,0
3316,19,60,81,59,8,1
3317,18,76,71,75,3,0
3318,21,44,91,83,9,1
3319,22,81,67,74,5,0
3320,20,62,92,96,2,0
3321,18,74,56,63,9,1
3322,21,41,58,49,1,0
3323,20,59,58,57,8,1
3324,19,65,81,49,6,1
3325,19,80,60,93,1,0
3326,20,75,87,71,4,0
3327,18,59,63,91,3,1
3328,19,69,74,68,7,1
3329,22,83,77,62,7,0
3330,23,62,57,54,6,0
3331,24,60,53,68,10,1
3332,20,36,73,80,10,1
3333,20,60,66,69,8,1
3334,19,38,75,56,7,1
3335,18,63,53,78,4,0
3336,22,79,65,80,7,1
3337,18,33,67,66,1,0
3338,21,83,40,65,3,1
3339,21,60,81,54,2,0
3340,23,64,60,78,7,1
3341,19,57,87,67,9,1
3342,19,39,61,45,5,1
3343,19,53,63,57,9,1
3344,23,96,55,77,8,0
3345,21,48,83,68,1,1
3346,18,41,75,60,2,0
3347,23,67,86,72,6,1
3348,23,63,67,63,5,0
3349,18,60,69,65,7,0
3350,19,65,49,69,9,0
3351,22,74,62,88,4,0
3352,18,56,72,88,8,1
3353,21,67,74,52,4,1
3354,20,80,91,71,3,0
3355,20,50,47,57,2,1
3356,24,30,72,61,8,1
3357,24,75,65,53,8,0
3358,23,100,70,63,3,0
3359,20,64,71,60,1,0
3360,22,68,67,82,6,1
3361,19,60,56,63,5,0
3362,21,88,54,52,8,1
3363,24,63,66,71,6,1
3364,22,62,52,70,4,0
3365,21,78,68,69,10,1
3366,21,57,66,78,10,1
3367,19,45,40,84,2,1
3368,23,78,93,69,8,1
3369,20,56,70,74,5,0
3370,19,50,40,69,8,1
3371,22,96,72,77,5,0
3372,23,62,67,57,6,1
3373,22,72,54,78,10,0
3374,23,65,73,74,5,0
3375,24,51,58,62,3,0
3376,22,75,72,94,10,1
3377,19,69,61,58,8,1
3378,23,55,59,75,3,1
3379,23,71,69,62,4,1
3380,21,57,50,77,6,1
3381,21,48,69,91,2,0
3382,18,46,77,79,7,1
3383,22,69,85,70,5,0
3384,21,59,83,81,10,1
3385,18,87,86,66,5,0
3386,24,64,64,76,5,1
3387,24,53,57,72,2,0
3388,21,67,79,59,10,1
3389,22,45,63,89,9,1
3390,23,63,70,84,3,0
3391,20,69,78,63,7,1
3392,22,67,94,82,5,1
3393,19,84,76,60,10,1
3394,24,100,72,76,10,0
3395,21,75,56,72,5,0
3396,21,82,84,88,4,1
3397,23,100,74,75,10,1
3398,19,49,65,56,6,1
3399,23,66,64,82,7,1
3400,19,57,65,67,7,0
3401,20,77,70,67,8,1
3402,24,69,52,72,5,0
3403,21,52,84,66,7,1
3404,21,65,82,89,4,0
3405,20,80,67,80,9,1
3406,18,45,65,60,5,0
3407,24,53,69,64,3,0
3408,23,50,71,58,5,0
3409,20,69,66,81,9,1
3410,23,83,81,71,8,0
3411,22,34,52,62,1,0
3412,21,66,61,87,5,0
3413,23,51,79,77,6,0
3414,19,80,73,73,10,1
3415,23,61,61,73,2,0
3416,22,66,74,58,6,1
3417,24,64,60,77,9,1
3418,21,81,66,67,4,0
3419,20,95,82,80,3,0
3420,22,47,81,78,9,1
3421,21,50,73,71,2,0
3422,23,69,57,70,9,1
3423,24,52,65,88,10,1
3424,18,79,71,58,2,0
3425,24,81,87,66,10,0
3426,18,56,48,83,3,1
3427,19,53,59,86,7,0
3428,24,60,83,70,2,1
3429,21,66,86,65,1,0
3430,18,69,69,65,9,0
3431,20,31,88,57,6,1
3432,21,50,61,92,9,1
3433,20,58,51,70,3,0
3434,24,53,79,76,3,1
3435,20,22,85,76,10,1
3436,18,36,85,86,3,0
3437,21,45,59,67,2,1
3438,23,63,72,68,6,1
3439,22,58,80,80,3,0
3440,18,55,73,54,5,0
3441,18,76,87,86,5,0
3442,23,76,65,89,10,1
3443,21,67,69,74,3,0
3444,21,66,72,62,3,1
3445,24,52,79,80,1,0
3446,20,53,67,70,6,0
3447,24,39,81,73,3,0
3448,23,61,89,74,1,0
3449,24,76,63,65,10,1
3450,23,85,68,75,9,1
3451,21,61,81,57,1,0
3452,20,72,93,50,5,1
3453,24,22,77,75,5,0
3454,18,58,60,82,2,0
3455,19,58,72,66,1,0
3456,22,87,81,66,6,1
3457,18,70,60,78,7,1
3458,21,72,57,71,9,0
3459,22,71,65,66,8,1
3460,19,65,77,75,10,1
3461,19,87,53,72,3,0
3462,20,30,61,59,9,0
3463,22,67,73,70,1,1
3464,20,81,83,73,6,0
3465,18,36,73,66,10,1
3466,23,77,74,81,2,1
3467,23,53,82,76,10,0
3468,23,66,89,69,9,0
3469,22,53,87,73,9,1
3470,23,79,45,68,8,1
3471,18,60,71,69,7,1
3472,20,77,80,70,6,1
3473,22,71,90,54,2,0
3474,20,53,77,72,4,1
3475,22,72,59,75,10,0
3476,20,55,61,96,7,1
3477,19,65,61,76,6,1
3478,20,60,73,65,9,1
3479,23,78,64,55,5,0
3480,19,73,33,61,6,1
3481,20,64,55,67,10,1
3482,22,54,64,67,6,1
3483,22,45,53,69,8,1
3484,22,67,55,67,8,1
3485,21,55,94,69,6,0
3486,18,36,69,67,8,1
3487,22,45,65,72,7,0
3488,19,89,78,62,1,0
3489,22,55,83,59,5,0
3490,21,81,96,69,10,1
3491,23,59,90,76,10,0
3492,19,83,75,60,10,0
3493,21,82,51,66,5,0
3494,23,52,57,70,10,1
3495,24,35,65,70,9,1
3496,24,36,76,79,7,1
3497,19,52,71,81,7,1
3498,20,93,52,74,10,1
3499,18,58,50,84,2,1
3500,18,67,73,68,8,1
3501,21,84,71,80,3,0
3502,23,66,67,65,9,1
3503,18,66,75,74,6,0
3504,23,74,84,78,9,1
3505,23,69,73,72,9,1
3506,21,63,58,62,7,1
3507,21,54,92,55,10,1
3508,21,66,67,77,8,1
3509,18,81,70,69,2,0
3510,24,91,62,69,5,0
3511,21,69,57,87,3,0
3512,18,76,58,62,1,0
3513,21,69,55,79,6,1
3514,22,63,33,64,9,1
3515,23,72,68,70,2,0
3516,21,82,83,61,9,1
3517,19,51,58,64,8,1
3518,23,43,100,76,9,1
3519,23,57,86,84,5,1
3520,21,68,69,76,2,0
3521,24,78,56,75,10,1
3522,20,50,50,97,10,1
3523,24,27,68,77,6,1
3524,21,57,70,62,7,1
3525,23,62,67,55,3,0
3526,19,47,82,75,6,1
3527,23,53,87,57,6,1
3528,24,78,75,61,8,0
3529,19,66,76,75,1,0
3530,18,70,66,82,4,0
3531,22,59,69,69,1,0
3532,23,53,74,59,8,1
3533,21,59,66,70,2,1
3534,18,72,77,69,8,1
3535,22,42,57,73,3,0
3536,21,89,61,59,8,1
3537,20,73,57,63,6,1
3538,21,56,61,82,1,0
3539,19,77,66,79,7,0
3540,19,83,82,83,7,1
3541,20,60,70,53,6,1
3542,18,61,54,63,1,0
3543,22,87,53,81,5,1
3544,21,96,65,77,1,1
3545,19,65,80,76,1,0
3546,18,47,86,68,6,1
3547,20,57,50,65,8,1
3548,24,80,74,72,1,0
3549,23,49,65,67,2,0
3550,24,61,66,77,5,0
3551,24,69,57,72,8,1
3552,19,51,67,62,4,0
3553,20,81,56,78,5,0
3554,21,75,66,84,10,0
3555,24,95,83,85,5,0
3556,24,76,77,78,3,0
3557,22,50,92,78,6,1
3558,19,72,76,60,5,0
3559,19,79,72,65,2,0
3560,21,80,76,70,10,1
3561,23,53,60,77,4,0
3562,18,51,44,65,4,0
3563,22,47,79,68,7,0
3564,19,89,48,77,7,1
3565,22,74,83,73,9,1
3566,19,52,79,75,10,1
3567,22,66,59,64,2,0
3568,20,63,64,68,6,0
3569,24,50,69,67,2,1
3570,19,65,58,71,9,1
3571,22,67,76,67,2,0
3572,18,93,77,66,6,1
3573,20,55,52,73,8,0
3574,20,39,60,92,6,1
3575,18,49,69,77,3,0
3576,22,51,83,54,5,0
3577,21,58,77,75,4,0
3578,18,49,42,66,1,0
3579,22,77,66,62,5,0
3580,18,48,75,79,10,1
3581,18,65,60,72,5,0
3582,19,95,59,96,7,1
3583,22,73,61,70,7,1
3584,21,71,66,69,2,1
3585,24,92,58,83,4,1
3586,19,83,77,72,1,1
3587,18,73,59,61,5,0
3588,24,60,57,63,5,1
3589,23,64,65,68,4,0
3590,24,63,87,78,10,1
3591,18,58,76,84,7,1
3592,18,68,77,80,6,1
3593,22,70,73,77,10,1
3594,22,46,58,82,3,0
3595,19,89,62,78,2,0
3596,21,71,60,62,4,0
3597,19,61,83,69,9,1
3598,20,68,73,66,10,1
3599,18,78,49,84,5,1
3600,24,42,87,62,1,0
3601,23,63,66,62,3,0
3602,18,47,77,73,9,0
3603,18,100,82,91,7,1
3604,19,67,39,79,3,1
3605,23,47,75,82,1,0
3606,23,100,66,60,4,0
3607,23,56,40,78,9,1
3608,19,61,56,60,7,0
3609,18,62,64,79,5,0
3610,19,52,80,56,6,1
3611,22,68,67,68,1,0
3612,22,31,71,51,7,1
3613,19,81,65,63,5,1
3614,23,48,83,57,7,1
3615,18,58,76,78,5,0
3616,19,76,71,72,5,0
3617,19,61,56,67,3,0
3618,19,62,71,73,5,1
3619,20,49,100,63,8,1
3620,22,96,79,75,8,1
3621,24,72,61,71,2,1
3622,23,48,92,94,1,0
3623,21,67,60,88,2,1
3624,24,47,78,81,7,1
3625,23,90,69,74,3,0
3626,21,67,72,76,8,0
3627,20,50,72,84,4,0
3628,19,75,67,74,10,0
3629,20,60,65,75,10,1
3630,20,45,54,66,8,0
3631,24,70,56,65,2,0
3632,18,70,74,70,5,1
3633,24,82,61,45,6,0
3634,22,65,59,71,1,0
3635,21,66,100,69,1,0
3636,19,67,99,80,9,1
3637,24,88,76,84,5,0
3638,21,60,78,97,4,0
3639,23,72,60,77,1,0
3640,21,74,55,73,3,0
3641,23,70,65,66,4,0
3642,24,59,70,61,5,0
3643,22,66,78,81,10,1
3644,24,63,48,71,5,0
3645,23,94,95,76,10,1
3646,21,58,72,72,8,1
3647,21,51,51,72,3,0
3648,23,64,71,74,7,1
3649,20,63,59,76,6,1
3650,22,67,58,81,10,0
3651,18,58,57,59,10,1
3652,19,66,66,77,10,1
3653,21,66,95,59,6,1
3654,19,78,71,79,10,1
3655,18,66,78,75,9,1
3656,24,66,81,71,7,0
3657,19,72,68,71,7,1
3658,18,78,56,73,1,0
3659,23,50,50,82,1,1
3660,20,46,65,82,9,1
3661,21,90,83,80,9,0
3662,18,75,81,58,10,0
3663,19,61,73,77,3,1
3664,21,65,74,48,8,0
3665,20,59,68,50,9,1
3666,23,68,64,83,1,0
3667,24,50,61,57,3,0
3668,21,77,52,70,6,0
3669,24,67,91,86,4,0
3670,18,68,72,77,8,1
3671,20,51,64,75,9,1
3672,19,72,91,71,7,1
3673,20,51,94,73,1,0
3674,20,54,100,65,2,1
3675,22,66,67,67,1,0
3676,20,100,71,72,9,1
3677,20,67,77,74,4,0
3678,21,26,89,70,10,1
3679,19,55,70,49,8,1
3680,21,75,58,87,5,0
3681,21,48,60,81,5,0
3682,18,77,84,69,5,0
3683,21,67,77,81,5,0
3684,22,79,67,68,3,0
3685,22,56,67,75,6,1
3686,24,55,67,52,1,0
3687,18,73,84,74,8,1
3688,24,64,60,69,4,0
3689,24,63,55,74,6,1
3690,23,88,91,89,2,1
3691,19,74,70,71,2,0
3692,19,35,69,67,8,1
3693,21,76,78,67,1,0
3694,21,75,58,57,8,0
3695,23,82,79,76,10,1
3696,21,50,65,77,10,0
3697,19,69,83,72,1,0
3698,24,66,51,81,9,1
3699,20,50,75,81,1,0
3700,22,79,67,72,4,0
3701,20,61,61,77,9,1
3702,20,82,79,93,1,0
3703,19,53,68,63,9,1
3704,20,43,75,79,8,1
3705,23,61,85,72,5,0
3706,18,68,79,82,6,1
3707,21,56,57,64,5,1
3708,18,19,63,74,4,1
3709,24,70,75,65,10,1
3710,22,70,79,54,4,1
3711,21,75,65,86,10,0
3712,20,59,72,67,8,1
3713,22,58,72,63,8,0
3714,21,86,73,66,9,1
3715,23,41,55,90,3,1
3716,23,61,53,85,10,1
3717,23,67,42,69,8,1
3718,23,74,71,80,3,1
3719,20,67,53,61,2,0
3720,18,51,95,77,2,0
3721,21,82,77,67,9,0
3722,20,65,55,76,4,1
3723,23,39,83,58,5,0
3724,24,68,83,66,2,1
3725,18,72,84,73,9,1
3726,24,94,60,73,7,1
3727,22,71,78,57,3,0
3728,24,42,84,62,6,1
3729,22,43,88,76,7,1
3730,22,83,51,75,6,1
3731,23,52,67,78,10,1
3732,22,41,59,73,10,1
3733,19,80,92,61,6,0
3734,21,57,75,68,8,0
3735,21,79,80,77,8,1
3736,23,51,75,61,5,0
3737,19,87,74,60,4,0
3738,24,78,59,68,5,0
3739,20,54,64,74,9,1
3740,24,40,70,53,10,0
3741,20,99,62,69,6,1
3742,22,61,60,77,3,1
3743,18,53,67,79,3,0
3744,20,85,62,61,1,0
3745,18,79,70,75,5,0
3746,21,82,64,81,6,1
3747,18,63,61,78,8,1
3748,21,93,58,67,9,1
3749,19,45,70,48,7,1
3750,19,56,80,74,1,1
3751,23,70,77,87,7,1
3752,23,82,51,80,10,1
3753,22,74,80,79,9,1
3754,20,63,77,73,4,1
3755,22,57,80,80,7,1
3756,21,82,83,75,9,0
3757,22,76,61,54,1,0
3758,18,51,66,80,10,1
3759,21,51,91,63,9,1
3760,23,56,90,72,4,0
3761,19,54,69,79,8,1
3762,23,80,77,64,3,1
3763,20,71,78,62,2,0
3764,21,73,91,76,8,1
3765,21,67,74,60,8,1
3766,18,68,55,70,3,0
3767,20,41,64,83,8,1
3768,19,76,100,88,6,1
3769,24,56,54,54,10,1
3770,21,64,70,69,9,1
3771,21,57,97,84,10,1
3772,18,67,60,68,6,0
3773,22,73,37,79,8,1
3774,19,49,39,80,2,0
3775,23,68,60,65,1,0
3776,20,58,48,76,10,1
3777,21,84,82,76,10,1
3778,21,48,73,81,2,0
3779,23,49,44,55,4,0
3780,19,59,50,84,10,1
3781,22,51,84,78,9,1
3782,21,61,72,60,7,1
3783,19,57,87,70,9,1
3784,23,66,83,80,9,1
3785,18,80,56,61,9,1
